Term,PosScore,NegScore,Malayalam
blistering,0.0,-0.9,ബ്ലിസ്റ്ററിംഗ്
rusty,0.0,-0.9,തുരുമ്പിച്ച
delaying,0.0,-0.9,കാലതാമസം
sardonic,0.0,-0.9,സർഡോണിക്
taxing,0.0,-0.9,നികുതി
debility,0.0,-0.9,കഴിവ്
rant,0.0,-0.9,ശൈലി
prik,0.0,-0.9,കുത്ത്
inexorable,0.0,-0.9,ഒഴിച്ചുകൂടാനാവാത്ത
undecided,0.0,-0.9,തീരുമാനിച്ചിട്ടില്ല
worry,0.0,-0.9,വിഷമിക്കുക
anarchy,0.0,-0.9,അരാജകത്വം
confrontational,0.0,-0.9,ഏറ്റുമുട്ടൽ
nightmarishly,0.0,-0.9,പേടിസ്വപ്നം
flare,0.0,-0.9,ആളിക്കത്തുക
badly,0.0,-0.9,മോശമായി
denounce,0.0,-0.9,അപലപിക്കുക
dilapidated,0.0,-0.9,തകർന്നടിഞ്ഞ
disturbed,0.0,-0.9,ശല്യപ്പെടുത്തി
finagle,0.0,-0.9,ഫിനാഗിൾ
mists,0.0,-0.9,മൂടൽമഞ്ഞ്
salacious,0.0,-0.9,വിലയേറിയ
tease,0.0,-0.9,കളിയാക്കുക
concens,0.0,-0.9,മറയ്ക്കുന്നു
doomed,0.0,-0.9,നശിച്ചു
eruptions,0.0,-0.9,പൊട്ടിത്തെറികൾ
halfhearted,0.0,-0.9,അർദ്ധമനസ്സോടെ
liable,0.0,-0.9,ബാധ്യത
rigid,0.0,-0.9,അയവില്ലാത്ത
slap,0.0,-0.9,സ്ലാപ്പ്
interfere,0.0,-0.9,ഇടപെടാൻ
unpredictable,0.0,-0.9,പ്രവചനാതീതമാണ്
crafty,0.0,-0.9,വഞ്ചന
aggressiveness,0.0,-0.9,ആക്രമണാത്മകത
grainy,0.0,-0.9,ഗ്രെയിനി
irreplacible,0.0,-0.9,മാറ്റാനാവാത്ത
struggle,0.0,-0.9,സമരം
unforeseen,0.0,-0.9,അപ്രതീക്ഷിതം
arduous,0.0,-0.9,കഠിനമായ
slowwww,0.0,-0.9,slowwww
erratically,0.0,-0.9,തെറ്റായി
fascist,0.0,-0.9,ഫാസിസ്റ്റ്
antagonism,0.0,-0.9,വിരോധം
frantically,0.0,-0.9,ഭ്രാന്തമായി
giddy,0.0,-0.9,മടുപ്പ്
irreconcilable,0.0,-0.9,പൊരുത്തപ്പെടുത്താനാവില്ല
oppressively,0.0,-0.9,അടിച്ചമർത്തൽ
slump,0.0,-0.9,മാന്ദ്യം
thorny,0.0,-0.9,മുള്ളുള്ള
disadvantageous,0.0,-0.9,ദോഷകരമാണ്
concessions,0.0,-0.9,ഇളവുകൾ
malicious,0.0,-0.9,ക്ഷുദ്രകരമായ
acrimonious,0.0,-0.9,കഠിനമായ
simplistically,0.0,-0.9,ലളിതമായി
irretrievable,0.0,-0.9,തിരിച്ചെടുക്കാനാവില്ല
mendacity,0.0,-0.9,മെൻഡാസിറ്റി
paltry,0.0,-0.9,തുച്ഛമായ
unresponsive,0.0,-0.9,പ്രതികരിക്കുന്നില്ല
glare,0.0,-0.9,മിന്നല്
laughable,0.0,-0.9,ചിരിക്കാവുന്ന
pimple,0.0,-0.9,മുഖക്കുരു
throbbing,0.0,-0.9,ഞെരുക്കൽ
irrationals,0.0,-0.9,യുക്തിരഹിതം
horrendously,0.0,-0.9,ഭയാനകമായി
dread,0.0,-0.9,പേടിയും
usurp,0.0,-0.9,കൊള്ളയടിക്കുക
ugliest,0.0,-0.9,വൃത്തികെട്ട
abused,0.0,-0.9,ദുരുപയോഗം ചെയ്തു
problem,0.0,-0.9,പ്രശ്നം
zealot,0.0,-0.9,തീക്ഷ്ണത
denied,0.0,-0.9,നിരസിച്ചു
ingrate,0.0,-0.9,നന്ദികെട്ട
nastiness,0.0,-0.9,നീചത്വം
brusque,0.0,-0.9,പെട്ടെന്ന്
discontentedly,0.0,-0.9,അസംതൃപ്തിയോടെ
spoilage,0.0,-0.9,കവർച്ച
flareups,0.0,-0.9,flareups
unravel,0.0,-0.9,അഴിക്കുക
2-faced,0.0,-0.9,2 മുഖം
testily,0.0,-0.9,സാക്ഷ്യപ്പെടുത്തുന്നു
stooges,0.0,-0.9,സ്റ്റൂജുകൾ
ignominiously,0.0,-0.9,നിന്ദ്യമായി
restricted,0.0,-0.9,നിയന്ത്രിച്ചിരിക്കുന്നു
grimace,0.0,-0.9,കഠിനത
battered,0.0,-0.9,തകർത്തു
forgetfully,0.0,-0.9,മറന്നുപോകുന്നു
disparaging,0.0,-0.9,അപമാനിക്കൽ
bashful,0.0,-0.9,ബഷ്ഫുൾ
phobia,0.0,-0.9,ഭയം
ravage,0.0,-0.9,ബി. ടി
ruining,0.0,-0.9,നശിപ്പിക്കുന്നു
puppet,0.0,-0.9,പാവ
abort,0.0,-0.9,അലസിപ്പിക്കൽ
shipwreck,0.0,-0.9,കപ്പൽ തകർച്ച
furious,0.0,-0.9,ക്രോധം
snappish,0.0,-0.9,സ്നാപ്പിഷ്
disregardful,0.0,-0.9,അവഗണിക്കുന്ന
expulse,0.0,-0.9,പുറത്താക്കപ്പെട്ടു
ludicrously,0.0,-0.9,പരിഹാസ്യമായി
audacious,0.0,-0.9,ധീരൻ
fickle,0.0,-0.9,ചഞ്ചല
assail,0.0,-0.9,ആക്രമണം
incongruously,0.0,-0.9,പൊരുത്തക്കേടില്ലാതെ
bleakly,0.0,-0.9,ഇരുണ്ടതായി
quack,0.0,-0.9,ക്വാക്ക്
incompliant,0.0,-0.9,പൊരുത്തമില്ലാത്തത്
idiot,0.0,-0.9,പോട്ടൻ
detriment,0.0,-0.9,ദോഷം
overpayed,0.0,-0.9,ഓവർ‌പെയ്ഡ്
credulous,0.0,-0.9,വിശ്വസനീയമായത്
irritant,0.0,-0.9,പ്രകോപിപ്പിക്കരുത്
overemphasize,0.0,-0.9,അമിതമായി പ്രാധാന്യം നൽകുക
ruinous,0.0,-0.9,നാശകരമായ
scratch,0.0,-0.9,സ്ക്രാച്ച്
instability,0.0,-0.9,അസ്ഥിരത
cautionary,0.0,-0.9,മുൻകരുതൽ
mawkish,0.0,-0.9,mawkish
discouragement,0.0,-0.9,നിരുത്സാഹം
inelegance,0.0,-0.9,അസഹിഷ്ണുത
job-killing,0.0,-0.9,ജോലി കൊല്ലൽ
panic,0.0,-0.9,പരിഭ്രാന്തി
uncomfortably,0.0,-0.9,അസ്വസ്ഥതയോടെ
grating,0.0,-0.9,ഗ്രേറ്റിംഗ്
lurid,0.0,-0.9,വ്യക്തമായ
disservice,0.0,-0.9,അപമാനം
picket,0.0,-0.9,പിക്കറ്റ്
evil,0.0,-0.9,തിന്മ
fucking,0.0,-0.9,സംഭോഗം
impudent,0.0,-0.9,ധിക്കാരിയായ
irritate,0.0,-0.9,പ്രകോപിപ്പിക്കുക
unsound,0.0,-0.9,ശരിയല്ല
dilly-dally,0.0,-0.9,dilly-dally
fearsome,0.0,-0.9,ഭയങ്കര
tyranny,0.0,-0.9,സ്വേച്ഛാധിപത്യം
impending,0.0,-0.9,ആസന്നമായ
unable,0.0,-0.9,കഴിയുന്നില്ല
left-leaning,0.0,-0.9,ഇടത് ചായ്‌വ്
slowed,0.0,-0.9,മന്ദഗതിയിലായി
douchebags,0.0,-0.9,douchebags
enslave,0.0,-0.9,അടിമ
pokey,0.0,-0.9,പോക്കി
morbidly,0.0,-0.9,രോഗാവസ്ഥയിൽ
rhetoric,0.0,-0.9,വാചാടോപം
drop-outs,0.0,-0.9,ഡ്രോപ്പ്- .ട്ടുകൾ
irreformable,0.0,-0.9,മാറ്റാൻ കഴിയാത്ത
multi-polarization,0.0,-0.9,മൾട്ടി-പോളറൈസേഷൻ
naughty,0.0,-0.9,വികൃതി
scarcity,0.0,-0.9,ക്ഷാമ
restrictive,0.0,-0.9,നിയന്ത്രിത
deter,0.0,-0.9,തടയുക
severe,0.0,-0.9,കഠിനമാണ്
needless,0.0,-0.9,ആവശ്യമില്ല
altercation,0.0,-0.9,വാക്കേറ്റം
suspect,0.0,-0.9,സംശയിക്കുന്നു
torturously,0.0,-0.9,പീഡനപരമായി
inaccuracies,0.0,-0.9,കൃത്യതയില്ലായ്മ
lawbreaking,0.0,-0.9,നിയമ ലംഘനം
rigidity,0.0,-0.9,കാർക്കശ്യം
catastrophe,0.0,-0.9,ദുരന്തം
sagged,0.0,-0.9,വഷളായി
muscle-flexing,0.0,-0.9,മസിൽ വളവ്
indiscernible,0.0,-0.9,തിരിച്ചറിയാൻ കഴിയാത്ത
indignation,0.0,-0.9,കോപം
bash,0.0,-0.9,ബാഷ്
die-hard,0.0,-0.9,മരിക്കുക
virulent,0.0,-0.9,വൈറസ്
weaker,0.0,-0.9,ദുർബലമാണ്
dismal,0.0,-0.9,മോശം
steeply,0.0,-0.9,കുത്തനെയുള്ള
ranting,0.0,-0.9,അലറുന്നു
brutalities,0.0,-0.9,ക്രൂരതകൾ
egregiously,0.0,-0.9,വളരെ മോശമായി
licentiousness,0.0,-0.9,ലൈസൻസിയസ്
muddle,0.0,-0.9,കലഹം
oddity,0.0,-0.9,വിചിത്രത
deplore,0.0,-0.9,വിശദീകരിക്കുക
resignation,0.0,-0.9,രാജി
sucks,0.0,-0.9,നുകരുന്നു
illogic,0.0,-0.9,യുക്തിരഹിതം
hegemonistic,0.0,-0.9,ആധിപത്യം
deaf,0.0,-0.9,ബധിരർ
ridiculous,0.0,-0.9,പരിഹാസ്യമാണ്
excruciating,0.0,-0.9,വിഷമിപ്പിക്കുന്ന
spookily,0.0,-0.9,സ്പൂക്കി
browbeat,0.0,-0.9,ബ്രോബീറ്റ്
horrifys,0.0,-0.9,ഭയപ്പെടുത്തുന്നു
admonishment,0.0,-0.9,ഉദ്‌ബോധനം
frustratingly,0.0,-0.9,നിരാശയോടെ
rascals,0.0,-0.9,റാസ്കലുകൾ
blemish,0.0,-0.9,കളങ്കം
underdog,0.0,-0.9,അണ്ടർ‌ഡോഗ്
improbability,0.0,-0.9,അസംഭവ്യത
gracelessly,0.0,-0.9,കൃപയില്ലാതെ
wimpy,0.0,-0.9,ദുർബലമായ
losing,0.0,-0.9,നഷ്ടപ്പെടുന്നു
punish,0.0,-0.9,ശിക്ഷിക്കുക
fatally,0.0,-0.9,മാരകമായി
abrasive,0.0,-0.9,ഉരച്ചിൽ
destruction,0.0,-0.9,നാശം
dripping,0.0,-0.9,തുള്ളി
gruesome,0.0,-0.9,ഭയാനകം
negativity,0.0,-0.9,നിഷേധാത്മകത
disgusted,0.0,-0.9,വെറുപ്പ്
occludes,0.0,-0.9,സംഭവിക്കുന്നു
infringements,0.0,-0.9,ലംഘനങ്ങൾ
bragger,0.0,-0.9,പൊങ്ങച്ചം
erosion,0.0,-0.9,മണ്ണൊലിപ്പ്
blurs,0.0,-0.9,മങ്ങൽ
unnatural,0.0,-0.9,പ്രകൃതിവിരുദ്ധം
confusing,0.0,-0.9,ചിന്താക്കുഴപ്പമുള്ള
depression,0.0,-0.9,വിഷാദം
cringe,0.0,-0.9,ക്രഞ്ച്
disconsolately,0.0,-0.9,വിച്ഛേദിച്ച്
irritably,0.0,-0.9,പ്രകോപിതനായി
oppressiveness,0.0,-0.9,അടിച്ചമർത്തൽ
allege,0.0,-0.9,ആരോപിക്കുക
heinous,0.0,-0.9,ഭയങ്കര
frustrated,0.0,-0.9,നിരാശനായി
stutter,0.0,-0.9,കുത്തൊഴുക്ക്
knife,0.0,-0.9,കത്തി
crowdedness,0.0,-0.9,തിരക്ക്
tentative,0.0,-0.9,താൽക്കാലികം
back-woods,0.0,-0.9,ബാക്ക്-വുഡ്സ്
depress,0.0,-0.9,വിഷാദം
frozen,0.0,-0.9,ഫ്രീസുചെയ്തു
failed,0.0,-0.9,പരാജയപ്പെട്ടു
gnawing,0.0,-0.9,കടിച്ചുകീറുന്നു
anarchist,0.0,-0.9,അരാജകവാദി
distasteful,0.0,-0.9,വെറുപ്പുളവാക്കുന്ന
grudge,0.0,-0.9,പക
misguided,0.0,-0.9,വഴിതെറ്റിയത്
mourn,0.0,-0.9,വിലപിക്കുക
smother,0.0,-0.9,മൃദുവായ
zapped,0.0,-0.9,zapped
beware,0.0,-0.9,സൂക്ഷിക്കുക
confusions,0.0,-0.9,ആശയക്കുഴപ്പങ്ങൾ
disgruntle,0.0,-0.9,അസംതൃപ്തി
indeterminable,0.0,-0.9,അനിശ്ചിതത്വം
adversary,0.0,-0.9,എതിരാളി
ironical,0.0,-0.9,വിരോധാഭാസം
unwillingly,0.0,-0.9,മനസ്സില്ലാമനസ്സോടെ
villainous,0.0,-0.9,വില്ലൻ
irrepressible,0.0,-0.9,അടക്കാനാവാത്ത
hotheaded,0.0,-0.9,ഹോട്ട്‌ഹെഡ്ഡ്
bungle,0.0,-0.9,ബംഗിൾ
weaknesses,0.0,-0.9,ബലഹീനതകൾ
annoyance,0.0,-0.9,ശല്യപ്പെടുത്തൽ
repugnantly,0.0,-0.9,നിന്ദ്യമായി
kooky,0.0,-0.9,കുക്കി
brutality,0.0,-0.9,ക്രൂരത
futility,0.0,-0.9,നിരർത്ഥകത
injure,0.0,-0.9,പരിക്കേൽക്കുക
shadowy,0.0,-0.9,നിഴൽ
defile,0.0,-0.9,പരേഡ്
nonresponsive,0.0,-0.9,പ്രതികരിക്കുന്നില്ല
smash,0.0,-0.9,തകർക്കുക
gauche,0.0,-0.9,ഇടത്തെ
stuttered,0.0,-0.9,മുരടിച്ചു
creepy,0.0,-0.9,വിചിത്രമായ
dull,0.0,-0.9,മങ്ങിയ
failures,0.0,-0.9,പരാജയങ്ങൾ
congested,0.0,-0.9,തിരക്ക്
contaminating,0.0,-0.9,മലിനീകരണം
vibrate,0.0,-0.9,വൈബ്രേറ്റുചെയ്യുക
messed,0.0,-0.9,താറുമാറായി
antagonize,0.0,-0.9,വിരോധിക്കുക
deceit,0.0,-0.9,വഞ്ചന
bruises,0.0,-0.9,ചതവുകൾ
involuntary,0.0,-0.9,സ്വമേധയാ ഉള്ളത്
listless,0.0,-0.9,പട്ടികയില്ലാത്തവർ
quarrels,0.0,-0.9,വഴക്കുകൾ
melodramatic,0.0,-0.9,മെലോഡ്രാമറ്റിക്
blow,0.0,-0.9,അടിക്കുക
offend,0.0,-0.9,കുറ്റപ്പെടുത്തുക
crumpled,0.0,-0.9,തകർന്നു
shallow,0.0,-0.9,ആഴം
unjustifiable,0.0,-0.9,നീതീകരിക്കാനാവില്ല
gutless,0.0,-0.9,നിഷ്‌കളങ്കൻ
deploringly,0.0,-0.9,നിന്ദ്യമായി
onerously,0.0,-0.9,കഠിനമായി
painfully,0.0,-0.9,വേദനയോടെ
traitor,0.0,-0.9,രാജ്യദ്രോഹി
risky,0.0,-0.9,അപകടസാധ്യതയുള്ളത്
moron,0.0,-0.9,മന്ദബുദ്ധി
irrecoverable,0.0,-0.9,വീണ്ടെടുക്കാനാവില്ല
spoiled,0.0,-0.9,കേടായി
deceitfulness,0.0,-0.9,വഞ്ചന
devious,0.0,-0.9,വക്രതയുള്ള
endanger,0.0,-0.9,അപകടം
flakey,0.0,-0.9,ഫ്ലേക്കി
irresponsible,0.0,-0.9,നിരുത്തരവാദപരമാണ്
madden,0.0,-0.9,ഭ്രാന്തൻ
misbehavior,0.0,-0.9,മോശം പെരുമാറ്റം
dreadful,0.0,-0.9,ഭയങ്കര
acerbic,0.0,-0.9,അസർബിക്
boastful,0.0,-0.9,അഭിമാനിക്കുന്നു
conspiracy,0.0,-0.9,ഗൂ cy ാലോചന
womanizing,0.0,-0.9,സ്ത്രീവൽക്കരണം
sever,0.0,-0.9,വടക്ക്
dreary,0.0,-0.9,മങ്ങിയത്
feint,0.0,-0.9,feint
cheerless,0.0,-0.9,സന്തോഷമില്ലാത്ത
rust,0.0,-0.9,തുരുമ്പ്
begging,0.0,-0.9,ഭിക്ഷാടനം
tauntingly,0.0,-0.9,പരിഹാസത്തോടെ
mismanage,0.0,-0.9,ദുരുപയോഗം ചെയ്യുക
uproarous,0.0,-0.9,കോലാഹലം
redundancy,0.0,-0.9,ആവർത്തനം
vulnerable,0.0,-0.9,ദുർബലമായ
deceive,0.0,-0.9,വഞ്ചിക്കുക
killer,0.0,-0.9,കൊലയാളി
sick,0.0,-0.9,രോഗികൾ
agony,0.0,-0.9,യാതന
forsaken,0.0,-0.9,ഉപേക്ഷിച്ചു
hectic,0.0,-0.9,തിരക്കുള്ള
accuses,0.0,-0.9,ആരോപിക്കുന്നു
injury,0.0,-0.9,പരിക്ക്
barbarous,0.0,-0.9,നിഷ്ഠൂരൻ
bust,0.0,-0.9,ബസ്റ്റ്
monotony,0.0,-0.9,ഏകതാനത
strictly,0.0,-0.9,കർശനമായി
treacherous,0.0,-0.9,വഞ്ചന
indistinguishable,0.0,-0.9,വേർതിരിച്ചറിയാൻ കഴിയാത്ത
selfishly,0.0,-0.9,സ്വാർത്ഥതയോടെ
superstition,0.0,-0.9,അന്ധവിശ്വാസം
abrade,0.0,-0.9,ഉപേക്ഷിക്കുക
emergency,0.0,-0.9,അടിയന്തരാവസ്ഥ
sharply,0.0,-0.9,കുത്തനെ
dissembler,0.0,-0.9,ഡിസെംബ്ലർ
pretense,0.0,-0.9,നടിക്കുക
cloud,0.0,-0.9,മേഘം
foolishly,0.0,-0.9,വിഡ് ly ിത്തം
ignominious,0.0,-0.9,നിന്ദ്യമായ
ill-sorted,0.0,-0.9,തെറ്റായ അടുക്കിയത്
inequitable,0.0,-0.9,അസമത്വം
peevishly,0.0,-0.9,peevishly
unaffordable,0.0,-0.9,താങ്ങാനാവാത്ത
displace,0.0,-0.9,സ്ഥലംമാറ്റുക
distortion,0.0,-0.9,വളച്ചൊടിക്കൽ
terrible,0.0,-0.9,ഭയങ്കര
dispirited,0.0,-0.9,വ്യതിചലിച്ചു
dispute,0.0,-0.9,തർക്കം
impaired,0.0,-0.9,ശ്രവണ
disinterested,0.0,-0.9,താൽപ്പര്യമില്ലാത്ത
incompetence,0.0,-0.9,കഴിവില്ലായ്മ
irrational,0.0,-0.9,യുക്തിരഹിതം
disillusion,0.0,-0.9,നിരാശ
misleadingly,0.0,-0.9,തെറ്റിദ്ധരിപ്പിക്കുന്ന രീതിയിൽ
foolish,0.0,-0.9,മണ്ടൻ
cheater,0.0,-0.9,ചതിയൻ
notorious,0.0,-0.9,കുപ്രസിദ്ധമായ
outrage,0.0,-0.9,പ്രകോപനം
sicken,0.0,-0.9,കൊന്ത
drippy,0.0,-0.9,ഡ്രിപ്പി
chilly,0.0,-0.9,മുളക്
lapses,0.0,-0.9,വീഴ്ചകൾ
problematic,0.0,-0.9,പ്രശ്നമുള്ളത്
absurdly,0.0,-0.9,അസംബന്ധമായി
immoderate,0.0,-0.9,അനന്തമായ
inefficiency,0.0,-0.9,കഴിവില്ലായ്മ
junkyard,0.0,-0.9,ജങ്ക്യാഡ്
intransigent,0.0,-0.9,അന്തർലീനമായ
tension,0.0,-0.9,പിരിമുറുക്കം
disinclination,0.0,-0.9,വിച്ഛേദിക്കൽ
thwart,0.0,-0.9,തടയുക
forgetfulness,0.0,-0.9,വിസ്മൃതി
revoltingly,0.0,-0.9,കലാപത്തോടെ
hysterical,0.0,-0.9,ഭ്രാന്തൻ
abuses,0.0,-0.9,ദുരുപയോഗം
sly,0.0,-0.9,വഞ്ചന
ambiguous,0.0,-0.9,അവ്യക്തമാണ്
repel,0.0,-0.9,പിന്തിരിപ്പിക്കുക
prattle,0.0,-0.9,തമാശ
awfulness,0.0,-0.9,അസഹനീയത
layoff,0.0,-0.9,പ്രവര്ത്തനംനിര്ത്തിവെയ്ക്കുക
conspiracies,0.0,-0.9,ഗൂ cies ാലോചനകൾ
inescapable,0.0,-0.9,ഒഴിവാക്കാനാവില്ല
caustic,0.0,-0.9,കാസ്റ്റിക്
overshadow,0.0,-0.9,ഓവർഷാഡോ
adulterated,0.0,-0.9,മായം ചേർക്കൽ
goof,0.0,-0.9,വിഡ് .ിത്തം
menial,0.0,-0.9,മെനിയൽ
flakieness,0.0,-0.9,flakieness
laid-off,0.0,-0.9,പിരിച്ചുവിട്ടു
tiringly,0.0,-0.9,മടുത്തു
downcast,0.0,-0.9,താഴേക്ക്
forged,0.0,-0.9,കെട്ടിച്ചമച്ചതാണ്
unrest,0.0,-0.9,അശാന്തി
shock,0.0,-0.9,ഷോക്ക്
dissidence,0.0,-0.9,വിയോജിപ്പ്
traduce,0.0,-0.9,വിവർത്തനം ചെയ്യുക
wrip,0.0,-0.9,wrip
offenses,0.0,-0.9,കുറ്റകൃത്യങ്ങൾ
choppy,0.0,-0.9,ചോപ്പി
gruff,0.0,-0.9,വിഷമം
adulteration,0.0,-0.9,മായം ചേർക്കൽ
immoral,0.0,-0.9,അധാർമികം
ineffective,0.0,-0.9,ഫലപ്രദമല്ലാത്തത്
idiocy,0.0,-0.9,വിഡ് .ിത്തം
laughably,0.0,-0.9,ചിരി
vengefulness,0.0,-0.9,പ്രതികാരം
panicking,0.0,-0.9,പരിഭ്രാന്തരാകുന്നു
degrading,0.0,-0.9,തരംതാഴ്ത്തൽ
venomous,0.0,-0.9,വിഷം
inferior,0.0,-0.9,താഴത്തെ
coward,0.0,-0.9,ഭീരുത്വം
nefariously,0.0,-0.9,നികൃഷ്ടമായി
embarrassingly,0.0,-0.9,ലജ്ജയോടെ
extraneous,0.0,-0.9,പുറമെയുള്ളത്
mawkishly,0.0,-0.9,മോശമായി
intrude,0.0,-0.9,നുഴഞ്ഞുകയറുക
polluter,0.0,-0.9,മലിനീകരണം
treacherously,0.0,-0.9,വഞ്ചനാപരമായി
junk,0.0,-0.9,ജങ്ക്
egregious,0.0,-0.9,അസാധാരണമായ
humiliate,0.0,-0.9,അപമാനിക്കുക
lame-duck,0.0,-0.9,മുടന്തൻ-താറാവ്
monster,0.0,-0.9,രാക്ഷസൻ
harboring,0.0,-0.9,അഭയം
dim,0.0,-0.9,ഇല്ല
self-serving,0.0,-0.9,സ്വയം സേവിക്കൽ
sufferer,0.0,-0.9,ദുരിതമനുഭവിക്കുന്നയാൾ
imperil,0.0,-0.9,impilil
rejecting,0.0,-0.9,നിരസിക്കുന്നു
bristle,0.0,-0.9,കുറ്റിരോമം
dirts,0.0,-0.9,അഴുക്ക്
shame,0.0,-0.9,ലജ്ജ
hasty,0.0,-0.9,തിടുക്കത്തിൽ
subversively,0.0,-0.9,അട്ടിമറിച്ച്
wrestle,0.0,-0.9,ഗുസ്തി
mortification,0.0,-0.9,മോർട്ടിഫിക്കേഷൻ
second-tier,0.0,-0.9,രണ്ടാം നിര
unfortunate,0.0,-0.9,നിർഭാഗ്യകരമാണ്
error,0.0,-0.9,പിശക്
inconsequent,0.0,-0.9,അനുചിതമായത്
sneering,0.0,-0.9,സ്നറിംഗ്
paralyzed,0.0,-0.9,പക്ഷാഘാതം
miseries,0.0,-0.9,ദുരിതങ്ങൾ
repulsing,0.0,-0.9,വിരട്ടുന്നു
autocratic,0.0,-0.9,സ്വേച്ഛാധിപത്യ
undesirable,0.0,-0.9,അഭികാമ്യമല്ല
barbarian,0.0,-0.9,ബാർബേറിയൻ
hollow,0.0,-0.9,പൊള്ളയായ
tetchy,0.0,-0.9,ടെച്ചി
flares,0.0,-0.9,തീജ്വാലകൾ
sucker,0.0,-0.9,സക്കർ
desecrate,0.0,-0.9,അപമാനിക്കുക
threaten,0.0,-0.9,ഭീഷണിപ്പെടുത്തുക
overwhelms,0.0,-0.9,കവിയുന്നു
frazzle,0.0,-0.9,ഫ്രാസിൽ
ugh,0.0,-0.9,ക്ഷമിക്കണം
batty,0.0,-0.9,ബാട്ടി
expropriation,0.0,-0.9,കൈവശപ്പെടുത്തൽ
checkered,0.0,-0.9,പരിശോധിച്ചു
condescend,0.0,-0.9,ഒത്തുചേരുന്നു
break-ups,0.0,-0.9,ബ്രേക്ക്‌അപ്പുകൾ
hateful,0.0,-0.9,വെറുപ്പുളവാക്കുന്ന
nebulously,0.0,-0.9,നെബുലസായി
repudiate,0.0,-0.9,നിരസിക്കുക
unsettled,0.0,-0.9,പരിഹരിക്കപ്പെടാത്ത
relapse,0.0,-0.9,പുന pse സ്ഥാപനം
break,0.0,-0.9,പൊട്ടിക്കുക
insignificant,0.0,-0.9,നിസ്സാര
cheap,0.0,-0.9,വിലകുറഞ്ഞ
dismay,0.0,-0.9,പരിഭ്രാന്തരാകുക
mockeries,0.0,-0.9,പരിഹാസങ്ങൾ
exhausts,0.0,-0.9,എക്‌സ്‌ഹോസ്റ്റ്
exhort,0.0,-0.9,ഉദ്‌ബോധിപ്പിക്കുക
stereotypical,0.0,-0.9,സ്റ്റീരിയോടൈപ്പിക്കൽ
gaff,0.0,-0.9,gaff
gall,0.0,-0.9,ഇതിന് കഴിയും
transgression,0.0,-0.9,ലംഘനം
unseemly,0.0,-0.9,അനിയന്ത്രിതമായി
insolently,0.0,-0.9,ധിക്കാരപൂർവ്വം
ached,0.0,-0.9,വേദന
irrecoverably,0.0,-0.9,മാറ്റാനാവാത്തവിധം
woebegone,0.0,-0.9,കഷ്ടം
resent,0.0,-0.9,നീരസം
ignominy,0.0,-0.9,അപമാനം
substandard,0.0,-0.9,നിലവാരമില്ലാത്തത്
bigotry,0.0,-0.9,വർഗീയത
weirdly,0.0,-0.9,വിചിത്രമായി
nag,0.0,-0.9,നാഗ്
sad,0.0,-0.9,ഇപ്പോൾ
frightful,0.0,-0.9,ഭയപ്പെടുത്തുന്ന
repulsive,0.0,-0.9,വിരട്ടുന്ന
unthinkable,0.0,-0.9,ചിന്തിക്കാൻ പോലും കഴിയില്ല
drastic,0.0,-0.9,ശക്തമായ
mourner,0.0,-0.9,ദു ourn ഖിതൻ
slogs,0.0,-0.9,യുദ്ധം ചെയ്തു
implacable,0.0,-0.9,നിരന്തരമായ
lazy,0.0,-0.9,മടിയൻ
audiciously,0.0,-0.9,ധൈര്യത്തോടെ
lengthy,0.0,-0.9,നീളമുള്ളത്
drowning,0.0,-0.9,മുങ്ങിമരിക്കുന്നു
archaic,0.0,-0.9,പുരാതന
irreparable,0.0,-0.9,പരിഹരിക്കാനാകാത്ത
lackadaisical,0.0,-0.9,അഭാവം
distraughtness,0.0,-0.9,അസ്വസ്ഥത
lumpy,0.0,-0.9,പിണ്ഡം
obsessive,0.0,-0.9,ഭ്രാന്തൻ
egotistically,0.0,-0.9,അഹംഭാവത്തോടെ
wrinkles,0.0,-0.9,ചുളിവുകൾ
messing,0.0,-0.9,കുഴപ്പമുണ്ടാക്കുന്നു
scratched,0.0,-0.9,മാന്തികുഴിയുണ്ടാക്കി
thumbs-down,0.0,-0.9,തംബ്‌സ്-ഡ .ൺ
suppress,0.0,-0.9,അടിച്ചമർത്തുക
brazenly,0.0,-0.9,ലജ്ജയോടെ
breakdown,0.0,-0.9,പ്രവർത്തന രഹിതം
dubious,0.0,-0.9,സംശയാസ്പദമായ
hapless,0.0,-0.9,നിസ്സഹായൻ
hassle,0.0,-0.9,മുഷിയാതെ
hoodwink,0.0,-0.9,ഹൂഡ്‌വിങ്ക്
hurtful,0.0,-0.9,വേദനിപ്പിക്കുന്ന
pessimism,0.0,-0.9,അശുഭാപ്തിവിശ്വാസം
freakishly,0.0,-0.9,വിചിത്രമായി
embattled,0.0,-0.9,എംബറ്റഡ്
suffers,0.0,-0.9,കഷ്ടപ്പെടുന്നു
horde,0.0,-0.9,കൂട്ടം
vindictiveness,0.0,-0.9,പ്രതികാരം
unnervingly,0.0,-0.9,അനായാസമായി
bondage,0.0,-0.9,അടിമത്തം
unorthodox,0.0,-0.9,പാരമ്പര്യേതര
nitpicking,0.0,-0.9,നിറ്റ്പിക്കിംഗ്
ho-hum,0.0,-0.9,ഹോ-ഹം
distrustful,0.0,-0.9,അവിശ്വാസം
hestitant,0.0,-0.9,വേശ്യ
