Term,PosScore,NegScore,Punjabi
adoring,0.9,0.0,ਪਿਆਰਾ
stainless,0.9,0.0,ਬੇਦਾਗ
treasure,0.9,0.0,ਖਜ਼ਾਨਾ
endear,0.9,0.0,ਪਿਆਰਾ
enjoying,0.9,0.0,ਅਨੰਦ ਲੈ ਰਿਹਾ ਹੈ
articulate,0.9,0.0,ਬਿਆਨ
beautify,0.9,0.0,ਸੁੰਦਰ ਬਣਾਉਣਾ
palatial,0.9,0.0,ਮਹਲ
win,0.9,0.0,ਜਿੱਤ
sincerely,0.9,0.0,ਇਮਾਨਦਾਰੀ ਨਾਲ
loyalty,0.9,0.0,ਵਫ਼ਾਦਾਰੀ
strikingly,0.9,0.0,ਹੈਰਾਨੀਜਨਕ
rapid,0.9,0.0,ਤੇਜ਼
fortuitously,0.9,0.0,ਖੁਸ਼ਹਾਲੀ ਨਾਲ
recommended,0.9,0.0,ਸਿਫਾਰਸ਼ ਕੀਤੀ
sharper,0.9,0.0,ਤਿੱਖਾ
deft,0.9,0.0,ਕੁਸ਼ਲ
pre-eminent,0.9,0.0,ਪ੍ਰੀ-ਪ੍ਰਮੁੱਖ
reasonable,0.9,0.0,ਵਾਜਬ
nifty,0.9,0.0,ਨਿਫਟੀ
warm,0.9,0.0,ਗਰਮ
counter-attack,0.9,0.0,ਜਵਾਬੀ ਹਮਲੇ
cajole,0.9,0.0,ਕਾਜੋਲ
imaginative,0.9,0.0,ਕਲਪਨਾਵਾਦੀ
thrilling,0.9,0.0,ਰੋਮਾਂਚਕ
issue-free,0.9,0.0,ਮੁੱਦਾ ਮੁਕਤ
adore,0.9,0.0,ਪਿਆਰ ਕਰੋ
improves,0.9,0.0,ਸੁਧਾਰ
wise,0.9,0.0,ਸਿਆਣਾ
defeats,0.9,0.0,ਹਾਰ
smartly,0.9,0.0,ਚਲਾਕ
proactive,0.9,0.0,ਕਿਰਿਆਸ਼ੀਲ
yay,0.9,0.0,ਕਮਾਨ
non-violence,0.9,0.0,ਅਹਿੰਸਾ
majestic,0.9,0.0,ਸ਼ਾਨਦਾਰ
worthwhile,0.9,0.0,ਫ਼ਾਇਦੇਮੰਦ
euphoria,0.9,0.0,ਅਨੰਦ
glow,0.9,0.0,ਗਲੋ
perfection,0.9,0.0,ਸੰਪੂਰਨਤਾ
brightest,0.9,0.0,ਚਮਕਦਾਰ
evenly,0.9,0.0,ਸਮਾਨ
excellent,0.9,0.0,ਸ਼ਾਨਦਾਰ
witty,0.9,0.0,ਵਿਵੇਕ
glitz,0.9,0.0,ਗਲਿਟਜ਼
leverage,0.9,0.0,ਲਾਭ
prospros,0.9,0.0,ਪ੍ਰਾਸਪ੍ਰੋਸ
fame,0.9,0.0,ਪ੍ਰਸਿੱਧੀ
golden,0.9,0.0,ਸੁਨਹਿਰੀ
substantive,0.9,0.0,ਠੋਸ
accurately,0.9,0.0,ਸਹੀ
seasoned,0.9,0.0,ਤਜਰਬੇਕਾਰ
stupendous,0.9,0.0,ਬੇਵਕੂਫਾ
inestimable,0.9,0.0,ਅਨਮੋਲ
propitious,0.9,0.0,ਲਾਭਕਾਰੀ
fashionably,0.9,0.0,ਫੈਸ਼ਨਯੋਗ
regal,0.9,0.0,ਰੈਗੂਲਰ
persevere,0.9,0.0,ਦ੍ਰਿੜ ਰਹੋ
well-informed,0.9,0.0,ਚੰਗੀ ਤਰ੍ਹਾਂ ਜਾਣਕਾਰੀ ਦਿੱਤੀ
intrigue,0.9,0.0,ਸਾਜ਼ਿਸ਼
jubilant,0.9,0.0,ਖੁਸ਼ਹਾਲ
euphorically,0.9,0.0,ਖੁਸ਼ੀ ਨਾਲ
amiability,0.9,0.0,ਦੋਸਤੀ
suavely,0.9,0.0,ਸਵੱਛਤਾ ਨਾਲ
galore,0.9,0.0,ਬਹਾਦਰੀ
sturdy,0.9,0.0,ਮਜ਼ਬੂਤ
transparent,0.9,0.0,ਪਾਰਦਰਸ਼ੀ
undamaged,0.9,0.0,ਬੇਵਜ੍ਹਾ
cohere,0.9,0.0,ਕੋਹੇ
danke,0.9,0.0,ਤੁਹਾਡਾ ਧੰਨਵਾਦ
elatedly,0.9,0.0,ਖੁਸ਼ੀ ਨਾਲ
benifits,0.9,0.0,benifits
achievements,0.9,0.0,ਪ੍ਰਾਪਤੀਆਂ
shimmering,0.9,0.0,ਚਮਕਦਾਰ
preferes,0.9,0.0,ਤਰਜੀਹ ਦਿੱਤੀ
impartial,0.9,0.0,ਨਿਰਪੱਖ
promise,0.9,0.0,ਵਾਅਦਾ
spectacular,0.9,0.0,ਸ਼ਾਨਦਾਰ
efficacious,0.9,0.0,ਪ੍ਰਭਾਵਸ਼ਾਲੀ
passion,0.9,0.0,ਜਨੂੰਨ
enhances,0.9,0.0,ਵਧਾਉਂਦੀ ਹੈ
beckoning,0.9,0.0,ਇਸ਼ਾਰਾ
earnestly,0.9,0.0,ਦਿਲੋਂ
right,0.9,0.0,ਸਹੀ
mightily,0.9,0.0,ਸ਼ਕਤੀ ਨਾਲ
favor,0.9,0.0,ਪੱਖ
ingenious,0.9,0.0,ਹੁਸ਼ਿਆਰ
exuberantly,0.9,0.0,ਉਤਸ਼ਾਹ ਨਾਲ
exuberance,0.9,0.0,ਖੁਸ਼ਹਾਲੀ
magnificence,0.9,0.0,ਸ਼ਾਨ
cleanest,0.9,0.0,ਸਾਫ
gaining,0.9,0.0,ਹਾਸਲ ਕਰਨਾ
fascinating,0.9,0.0,ਦਿਲਚਸਪ
support,0.9,0.0,ਸਹਿਯੋਗ
soothingly,0.9,0.0,ਸ਼ਾਂਤ
flattering,0.9,0.0,ਚਾਪਲੂਸੀ
orderly,0.9,0.0,ਸਹੀ
wonderfully,0.9,0.0,ਹੈਰਾਨੀ ਨਾਲ
equitable,0.9,0.0,ਬਰਾਬਰ
first-class,0.9,0.0,ਬਹੁਤ ਵਧੀਆ
honored,0.9,0.0,ਸਨਮਾਨਿਤ
sparkle,0.9,0.0,ਚਮਕ
adored,0.9,0.0,ਪਿਆਰਾ
ease,0.9,0.0,ਆਰਾਮ
enthrall,0.9,0.0,ਪੂਰੇ
available,0.9,0.0,ਉਪਲੱਬਧ
enliven,0.9,0.0,enliven
impressed,0.9,0.0,ਪ੍ਰਭਾਵਿਤ
supported,0.9,0.0,ਸਹਿਯੋਗੀ
pleasing,0.9,0.0,ਪ੍ਰਸੰਨ
versatile,0.9,0.0,ਪਰਭਾਵੀ
warmly,0.9,0.0,ਨਿੱਘੇ
marvelled,0.9,0.0,ਹੈਰਾਨ
pretty,0.9,0.0,ਸੋਹਣਾ
sprightly,0.9,0.0,ਸਪਸ਼ਟ ਤੌਰ ਤੇ
fascination,0.9,0.0,ਮੋਹ
fave,0.9,0.0,fave
reasonably,0.9,0.0,ਵਾਜਬ
ovation,0.9,0.0,ਓਵੇਸ਼ਨ
speedy,0.9,0.0,ਤੇਜ਼
satisfy,0.9,0.0,ਸੰਤੁਸ਼ਟ
super,0.9,0.0,ਸੁਪਰ
privileged,0.9,0.0,ਅਧਿਕਾਰਤ
jaw-dropping,0.9,0.0,ਜਬਾੜੇ-ਸੁੱਟਣ
better-known,0.9,0.0,ਬਿਹਤਰ-ਜਾਣਿਆ
accomplishments,0.9,0.0,ਪ੍ਰਾਪਤੀਆਂ
breakthroughs,0.9,0.0,ਸਫਲਤਾ
hilarious,0.9,0.0,ਪ੍ਰਸੰਨ
pride,0.9,0.0,ਹੰਕਾਰ
hail,0.9,0.0,ਗੜੇ
gains,0.9,0.0,ਲਾਭ
rectification,0.9,0.0,ਸੁਧਾਰ
kudos,0.9,0.0,ਕੁਡੋਜ਼
like,0.9,0.0,ਪਸੰਦ ਹੈ
masters,0.9,0.0,ਮਾਸਟਰ
appreciable,0.9,0.0,ਪ੍ਰਸੰਸਾਯੋਗ
nicest,0.9,0.0,ਵਧੀਆ
frolic,0.9,0.0,ਠੰਡ
safely,0.9,0.0,ਸੁਰੱਖਿਅਤ .ੰਗ ਨਾਲ
instrumental,0.9,0.0,ਸਾਧਨ
spectacularly,0.9,0.0,ਸ਼ਾਨਦਾਰ
harmless,0.9,0.0,ਨੁਕਸਾਨ ਰਹਿਤ
unity,0.9,0.0,ਏਕਤਾ
fast-paced,0.9,0.0,ਤੇਜ਼ ਰਫਤਾਰ
ecstasy,0.9,0.0,ਅਨੰਦ
enjoy,0.9,0.0,ਅਨੰਦ ਲਓ
enhancement,0.9,0.0,ਵਾਧਾ
assuring,0.9,0.0,ਭਰੋਸਾ ਦੇਣਾ
work,0.9,0.0,ਕੰਮ
edify,0.9,0.0,ਸੋਧੋ
formidable,0.9,0.0,ਸ਼ਕਤੀਸ਼ਾਲੀ
instantly,0.9,0.0,ਤੁਰੰਤ
righteously,0.9,0.0,ਧਰਮੀ
painlessly,0.9,0.0,ਬੇਰਹਿਮੀ ਨਾਲ
comfy,0.9,0.0,ਸੁਖੀ
fervidly,0.9,0.0,ਬੇਵਕੂਫ ਨਾਲ
approval,0.9,0.0,ਪ੍ਰਵਾਨਗੀ
fertile,0.9,0.0,ਉਪਜਾ
easygoing,0.9,0.0,ਆਰਾਮ ਨਾਲ
admiration,0.9,0.0,ਪ੍ਰਸ਼ੰਸਾ
reward,0.9,0.0,ਇਨਾਮ
promoter,0.9,0.0,ਪ੍ਰਮੋਟਰ
responsive,0.9,0.0,ਜਵਾਬਦੇਹ
rapt,0.9,0.0,rapt
wowing,0.9,0.0,ਬੁਣਾਈ
promptly,0.9,0.0,ਤੁਰੰਤ
awestruck,0.9,0.0,ਡਰਾਉਣਾ
joyful,0.9,0.0,ਅਨੰਦ
dominate,0.9,0.0,ਹਾਵੀ
capably,0.9,0.0,ਸਮਰੱਥਾ ਨਾਲ
virtue,0.9,0.0,ਨੇਕੀ
prompt,0.9,0.0,ਪ੍ਰੋਂਪਟ
willingly,0.9,0.0,ਖ਼ੁਸ਼ੀ ਨਾਲ
magical,0.9,0.0,ਜਾਦੂਈ
famed,0.9,0.0,ਮਸ਼ਹੂਰ
angel,0.9,0.0,ਦੂਤ
masterfully,0.9,0.0,ਮਾਹਰ
amazing,0.9,0.0,ਹੈਰਾਨੀਜਨਕ
convincing,0.9,0.0,ਯਕੀਨ
awsome,0.9,0.0,awsome
reforming,0.9,0.0,ਸੁਧਾਰ
clever,0.9,0.0,ਚਲਾਕ
fervently,0.9,0.0,ਉਤਸ਼ਾਹ ਨਾਲ
harmoniously,0.9,0.0,ਸਦਭਾਵਨਾ ਨਾਲ
compact,0.9,0.0,ਸੰਖੇਪ
enterprising,0.9,0.0,ਉੱਦਮਸ਼ੀਲ
intriguing,0.9,0.0,ਦਿਲਚਸਪ
aspire,0.9,0.0,ਇੱਛਾ
elegance,0.9,0.0,ਖੂਬਸੂਰਤੀ
delightful,0.9,0.0,ਆਨੰਦਦਾਇਕ
maneuverable,0.9,0.0,ਅਭਿਆਸਯੋਗ
friendly,0.9,0.0,ਦੋਸਤਾਨਾ
gainfully,0.9,0.0,ਲਾਭਕਾਰੀ
ideally,0.9,0.0,ਆਦਰਸ਼ਕ
complements,0.9,0.0,ਪੂਰਕ
hardy,0.9,0.0,ਕਠੋਰ
unconditional,0.9,0.0,ਬਿਨਾਂ ਸ਼ਰਤ
homage,0.9,0.0,ਮੱਥਾ ਟੇਕਣਾ
talented,0.9,0.0,ਪ੍ਰਤਿਭਾਵਾਨ
stellarly,0.9,0.0,ਖੂਬਸੂਰਤ
futurestic,0.9,0.0,ਭਵਿੱਖਵਾਦੀ
congratulation,0.9,0.0,ਵਧਾਈ
soft,0.9,0.0,ਨਰਮ
glory,0.9,0.0,ਮਹਿਮਾ
encouragingly,0.9,0.0,ਉਤਸ਼ਾਹ ਨਾਲ
stylishly,0.9,0.0,ਅੰਦਾਜ਼ ਨਾਲ
afford,0.9,0.0,ਬਰਦਾਸ਼ਤ
jollify,0.9,0.0,jollify
skill,0.9,0.0,ਹੁਨਰ
reasoned,0.9,0.0,ਤਰਕ
piety,0.9,0.0,ਧਰਮੀ
peaceful,0.9,0.0,ਸ਼ਾਂਤਮਈ
warmhearted,0.9,0.0,ਗਰਮ ਦਿਲ ਨਾਲ
endorsing,0.9,0.0,ਸਮਰਥਨ
impressively,0.9,0.0,ਪ੍ਰਭਾਵਸ਼ਾਲੀ
bravo,0.9,0.0,ਬ੍ਰਾਵੋ
improvement,0.9,0.0,ਸੁਧਾਰ
sumptuously,0.9,0.0,ਬਹੁਤ
pamper,0.9,0.0,ਲਾਹਨਤ
avidly,0.9,0.0,ਹੁਸ਼ਿਆਰੀ ਨਾਲ
profusion,0.9,0.0,ਭਰਮ
tenaciously,0.9,0.0,ਕਠੋਰਤਾ ਨਾਲ
glisten,0.9,0.0,ਚਮਕਦਾਰ
famously,0.9,0.0,ਮਸ਼ਹੂਰ
timely,0.9,0.0,ਸਮੇਂ ਸਿਰ
well-known,0.9,0.0,ਚੰਗੀ ਤਰ੍ਹਾਂ ਜਾਣਿਆ ਜਾਂਦਾ ਹੈ
tranquil,0.9,0.0,ਸ਼ਾਂਤ
carefree,0.9,0.0,ਲਾਪਰਵਾਹ
healthful,0.9,0.0,ਸਿਹਤਮੰਦ
dignified,0.9,0.0,ਮਾਣਯੋਗ
elegant,0.9,0.0,ਸ਼ਾਨਦਾਰ
easy,0.9,0.0,ਆਸਾਨ
excitingly,0.9,0.0,ਉਤਸ਼ਾਹ ਨਾਲ
well-received,0.9,0.0,ਸਹੀ ਪ੍ਰਾਪਤ ਕੀਤਾ
impressiveness,0.9,0.0,ਪ੍ਰਭਾਵ
simplifies,0.9,0.0,ਸਰਲ ਕਰਦਾ ਹੈ
thrift,0.9,0.0,ਤ੍ਰਿਪਤ
willingness,0.9,0.0,ਇੱਛਾ
virtuous,0.9,0.0,ਨੇਕ
outperforms,0.9,0.0,ਬਾਹਰੀ
adroitly,0.9,0.0,ਅਡੋਲਤਾ ਨਾਲ
believable,0.9,0.0,ਵਿਸ਼ਵਾਸਯੋਗ
ecstasies,0.9,0.0,ਖੁਸ਼ੀ
glimmering,0.9,0.0,ਚਮਕਦਾ
continuity,0.9,0.0,ਨਿਰੰਤਰਤਾ
unaffected,0.9,0.0,ਪ੍ਰਭਾਵਤ
neatest,0.9,0.0,ਨੇਟੇਟ
prefered,0.9,0.0,ਤਰਜੀਹ ਦਿੱਤੀ
attraction,0.9,0.0,ਖਿੱਚ
kindly,0.9,0.0,ਦਿਆਲੂ
breeze,0.9,0.0,ਹਵਾ
amicable,0.9,0.0,ਸੁਖੀ
flatter,0.9,0.0,ਚਾਪਲੂਸੀ
knowledgeable,0.9,0.0,ਜਾਣਕਾਰ
first-in-class,0.9,0.0,ਪਹਿਲੀ ਜਮਾਤ ਵਿਚ
gratifyingly,0.9,0.0,ਕ੍ਰਿਪਾ ਨਾਲ
windfall,0.9,0.0,ਹਵਾ
nicer,0.9,0.0,ਵਧੀਆ
dedicated,0.9,0.0,ਸਮਰਪਿਤ
well-intentioned,0.9,0.0,ਚੰਗੀ ਇਰਾਦੇ ਨਾਲ
autonomous,0.9,0.0,ਖੁਦਮੁਖਤਿਆਰੀ
awed,0.9,0.0,ਘਬਰਾਹਟ
promises,0.9,0.0,ਵਾਅਦੇ
lucrative,0.9,0.0,ਮੁਨਾਫਾ
compassionate,0.9,0.0,ਹਮਦਰਦ
dependably,0.9,0.0,ਨਿਰਭਰ
handsome,0.9,0.0,ਖੂਬਸੂਰਤ
chic,0.9,0.0,ਚਿਕ
excited,0.9,0.0,ਉਤਸ਼ਾਹਿਤ
infallibly,0.9,0.0,ਅਚਾਨਕ
proving,0.9,0.0,ਸਾਬਤ ਕਰ ਰਿਹਾ ਹੈ
impresses,0.9,0.0,ਪ੍ਰਭਾਵ
interests,0.9,0.0,ਰੁਚੀਆਂ
enviably,0.9,0.0,ਈਰਖਾ ਨਾਲ
dotingly,0.9,0.0,ਬਿੰਦੀ ਨਾਲ
superior,0.9,0.0,ਉੱਤਮ
pleasurable,0.9,0.0,ਅਨੰਦਮਈ
industrious,0.9,0.0,ਮਿਹਨਤੀ
polite,0.9,0.0,ਸ਼ਿਸ਼ਟ
slick,0.9,0.0,ਚੁਸਤ
compliant,0.9,0.0,ਅਨੁਕੂਲ
smile,0.9,0.0,ਮੁਸਕਾਨ
agreeably,0.9,0.0,ਸਹਿਮਤ
miraculousness,0.9,0.0,ਚਮਤਕਾਰ
works,0.9,0.0,ਕੰਮ ਕਰਦਾ ਹੈ
reverent,0.9,0.0,ਸਤਿਕਾਰਯੋਗ
graciously,0.9,0.0,ਦਇਆ ਨਾਲ
pinnacle,0.9,0.0,ਪਿੰਕ
risk-free,0.9,0.0,ਜੋਖਮ-ਮੁਕਤ
empathize,0.9,0.0,ਹਮਦਰਦੀ
righteous,0.9,0.0,ਧਰਮੀ
subsidize,0.9,0.0,ਸਬਸਿਡੀ
effusion,0.9,0.0,ਪ੍ਰਭਾਵ
unfazed,0.9,0.0,ਬੇਖਬਰ
awarded,0.9,0.0,ਸਨਮਾਨਿਤ ਕੀਤਾ
excelled,0.9,0.0,ਉੱਤਮ
beckon,0.9,0.0,ਇਸ਼ਾਰਾ
well-backlit,0.9,0.0,ਚੰਗੀ-ਬੈਕਲਿਟ
law-abiding,0.9,0.0,ਕਾਨੂੰਨ ਦੀ ਪਾਲਣਾ
eased,0.9,0.0,ਆਰਾਮ
amusingly,0.9,0.0,ਮਨੋਰੰਜਨ ਨਾਲ
sensible,0.9,0.0,ਸਮਝਦਾਰ
impeccable,0.9,0.0,ਨਿਰਬਲ
awesomely,0.9,0.0,ਹੈਰਾਨੀ ਨਾਲ
competitive,0.9,0.0,ਪ੍ਰਤੀਯੋਗੀ
bravery,0.9,0.0,ਬਹਾਦਰੀ
distinction,0.9,0.0,ਅੰਤਰ
sagacity,0.9,0.0,ਸੰਜੋਗ
goood,0.9,0.0,ਗੂਡ
properly,0.9,0.0,ਸਹੀ .ੰਗ ਨਾਲ
bloom,0.9,0.0,ਖਿੜ
freshest,0.9,0.0,ਤਾਜ਼ਾ
richly,0.9,0.0,ਅਮੀਰ ਨਾਲ
well-wishers,0.9,0.0,ਸ਼ੁਭਚਿੰਤਕ
flawlessly,0.9,0.0,ਬਿਨਾਂ ਵਜ੍ਹਾ
quaint,0.9,0.0,ਅਜੀਬ
smartest,0.9,0.0,ਚੁਸਤ
gracious,0.9,0.0,ਦਿਆਲੂ
youthful,0.9,0.0,ਜਵਾਨ
revolutionizes,0.9,0.0,ਇਨਕਲਾਬ
eloquently,0.9,0.0,ਚੁਸਤ
beautiful,0.9,0.0,ਸੁੰਦਰ
feasibly,0.9,0.0,ਸੰਭਾਵਤ ਤੌਰ ਤੇ
relaxed,0.9,0.0,ਆਰਾਮਦਾਇਕ
succes,0.9,0.0,ਸਫਲਤਾ
incredible,0.9,0.0,ਅਵਿਸ਼ਵਾਸ਼ਯੋਗ
recovery,0.9,0.0,ਰਿਕਵਰੀ
wisely,0.9,0.0,ਸਮਝਦਾਰੀ ਨਾਲ
effective,0.9,0.0,ਅਸਰਦਾਰ
merriment,0.9,0.0,ਅਨੰਦ
low-risk,0.9,0.0,ਘੱਟ ਜੋਖਮ
affluence,0.9,0.0,ਅਮੀਰਤਾ
admirable,0.9,0.0,ਪ੍ਰਸੰਸਾਯੋਗ
inpressed,0.9,0.0,ਦਬਾਇਆ
wows,0.9,0.0,ਵੋਹ
refine,0.9,0.0,ਸੁਧਾਰੇ
brave,0.9,0.0,ਬਹਾਦਰ
amity,0.9,0.0,ਅਮਲ
benevolent,0.9,0.0,ਪਰਉਪਕਾਰੀ
securely,0.9,0.0,ਸੁਰੱਖਿਅਤ .ੰਗ ਨਾਲ
improved,0.9,0.0,ਸੁਧਾਰ
desiring,0.9,0.0,ਇੱਛਾ
reform,0.9,0.0,ਸੁਧਾਰ
romantically,0.9,0.0,ਰੋਮਾਂਟਿਕ .ੰਗ ਨਾਲ
sporty,0.9,0.0,ਸਪੋਰਟੀ
reverence,0.9,0.0,ਸਤਿਕਾਰ
invigorate,0.9,0.0,ਜੋਸ਼
outstanding,0.9,0.0,ਬਕਾਇਆ
prefers,0.9,0.0,ਪਸੰਦ
magnificent,0.9,0.0,ਸ਼ਾਨਦਾਰ
outperformed,0.9,0.0,ਬਾਹਰੀ
eminence,0.9,0.0,ਉੱਤਮਤਾ
satisified,0.9,0.0,ਸੰਤੁਸ਼ਟ
enviousness,0.9,0.0,ਈਰਖਾ
overjoyed,0.9,0.0,ਖੁਸ਼
sophisticated,0.9,0.0,ਸੂਝਵਾਨ
extol,0.9,0.0,ਐਕਸਟੋਲ
astonishingly,0.9,0.0,ਹੈਰਾਨੀ ਨਾਲ
world-famous,0.9,0.0,ਵਿਸ਼ਵ ਪ੍ਰਸਿੱਧ
gratitude,0.9,0.0,ਧੰਨਵਾਦ
deservedly,0.9,0.0,ਲਾਇਕ
mesmerizingly,0.9,0.0,ਮਨਮੋਹਕ
unparalleled,0.9,0.0,ਅਨੌਖਾ
gorgeously,0.9,0.0,ਖੂਬਸੂਰਤ
genial,0.9,0.0,ਮਹਾਨ
succeed,0.9,0.0,ਸਫਲ
beautifullly,0.9,0.0,ਸੁੰਦਰਤਾ ਨਾਲ
faithfully,0.9,0.0,ਵਫ਼ਾਦਾਰੀ ਨਾਲ
priceless,0.9,0.0,ਅਨਮੋਲ
exultant,0.9,0.0,ਨਾਚ
thank,0.9,0.0,ਧੰਨਵਾਦ
thumbs-up,0.9,0.0,ਚੜ੍ਹਦੀ ਕਲਾਂ
titillating,0.9,0.0,ਟਾਈਟਲਿੰਗ
preferably,0.9,0.0,ਤਰਜੀਹੀ
wonder,0.9,0.0,ਹੈਰਾਨ
jubilate,0.9,0.0,ਜੁਬਲੇਟ
finest,0.9,0.0,ਵਧੀਆ
recommendation,0.9,0.0,ਸਿਫਾਰਸ਼
astonishing,0.9,0.0,ਹੈਰਾਨ ਕਰਨ ਵਾਲਾ
enrapt,0.9,0.0,ਫੜਨਾ
honesty,0.9,0.0,ਇਮਾਨਦਾਰੀ
luxury,0.9,0.0,ਲਗਜ਼ਰੀ
futuristic,0.9,0.0,ਭਵਿੱਖਵਾਦੀ
important,0.9,0.0,ਮਹੱਤਵਪੂਰਨ
gaily,0.9,0.0,ਗੇਲੀ
smooth,0.9,0.0,ਨਿਰਵਿਘਨ
stronger,0.9,0.0,ਮਜ਼ਬੂਤ
high-spirited,0.9,0.0,ਉੱਚ-ਉਤਸ਼ਾਹੀ
succeeding,0.9,0.0,ਸਫਲ
beloved,0.9,0.0,ਪਿਆਰਾ
beautifully,0.9,0.0,ਸੁੰਦਰਤਾ ਨਾਲ
sustainable,0.9,0.0,ਟਿਕਾable
staunch,0.9,0.0,ਕਠੋਰ
nice,0.9,0.0,ਵਧੀਆ
acclamation,0.9,0.0,ਪ੍ਰਸ਼ੰਸਾ
stellar,0.9,0.0,ਸਟਾਰਰ
favorited,0.9,0.0,ਅਨੁਕੂਲ
zenith,0.9,0.0,ਜ਼ੈਨੀਥ
courteous,0.9,0.0,ਸ਼ਿਸ਼ਟਾਚਾਰੀ
heroically,0.9,0.0,ਬਹਾਦਰੀ ਨਾਲ
lucky,0.9,0.0,ਖੁਸ਼ਕਿਸਮਤ
correctly,0.9,0.0,ਸਹੀ
prudent,0.9,0.0,ਸਮਝਦਾਰ
success,0.9,0.0,ਸਫਲਤਾ
lustrous,0.9,0.0,ਕਮਜ਼ੋਰ
non-violent,0.9,0.0,ਗੈਰ ਹਿੰਸਕ
fervid,0.9,0.0,fervid
gratifying,0.9,0.0,ਸੰਤੁਸ਼ਟ
statuesque,0.9,0.0,ਮੂਰਤੀ
heartening,0.9,0.0,ਦਿਲ ਖਿੱਚਣ ਵਾਲਾ
unequivocally,0.9,0.0,ਨਿਰਵਿਘਨ
brand-new,0.9,0.0,ਬਿਲਕੁਲ ਨਵਾਂ
blockbuster,0.9,0.0,ਬਲਾਕਬਸਟਰ
breathtaking,0.9,0.0,ਸਾਹ ਲੈਣ ਵਾਲਾ
remission,0.9,0.0,ਛੋਟ
heal,0.9,0.0,ਚੰਗਾ
accomodative,0.9,0.0,ਅਨੁਕੂਲ
ebullience,0.9,0.0,ਉਤਸੁਕਤਾ
rightness,0.9,0.0,ਸਹੀ
nobly,0.9,0.0,ਕੋਈ ਵੀ
finer,0.9,0.0,ਵਧੀਆ
gaiety,0.9,0.0,ਗੈਟੀ
eagerly,0.9,0.0,ਉਤਸੁਕਤਾ ਨਾਲ
accessable,0.9,0.0,ਪਹੁੰਚਯੋਗ
acclaim,0.9,0.0,ਪ੍ਰਸ਼ੰਸਾ
self-sufficient,0.9,0.0,ਸਵੈ-ਨਿਰਭਰ
adulatory,0.9,0.0,ਅਭਿਆਸ
roomy,0.9,0.0,ਕਮਰਾ
harmonious,0.9,0.0,ਸੁਮੇਲ
ecstatically,0.9,0.0,ਅਨੰਦ ਨਾਲ
relent,0.9,0.0,ਹੁਸ਼ਿਆਰ
impassioned,0.9,0.0,ਪ੍ਰਭਾਵਤ
rectifying,0.9,0.0,ਸੁਧਾਰੀ ਜਾ ਰਹੀ ਹੈ
prize,0.9,0.0,ਇਨਾਮ
beauteous,0.9,0.0,ਸੁੰਦਰ
confidence,0.9,0.0,ਦਾ ਭਰੋਸਾ
cherished,0.9,0.0,ਪਾਲਿਆ ਹੋਇਆ
outstrip,0.9,0.0,ਆਉਟਸਟ੍ਰਿਪ
wieldy,0.9,0.0,ਕਠੋਰ
picturesque,0.9,0.0,ਖੂਬਸੂਰਤ
educated,0.9,0.0,ਪੜ੍ਹਿਆ ਲਿਖਿਆ
dauntless,0.9,0.0,ਬੇਵਕੂਫ
embolden,0.9,0.0,ਹੌਂਸਲਾ
reaffirmation,0.9,0.0,ਪੁਸ਼ਟੀ
cost-saving,0.9,0.0,ਲਾਗਤ-ਬਚਤ
brainy,0.9,0.0,ਦਿਮਾਗੀ
unencumbered,0.9,0.0,ਬੇਦਾਗ
amenity,0.9,0.0,ਸਹੂਲਤ
valor,0.9,0.0,ਮੁੱਲ
convience,0.9,0.0,ਯਕੀਨ
err-free,0.9,0.0,ਗਲਤੀ-ਰਹਿਤ
hotcake,0.9,0.0,ਹੌਟਕੇਕ
delighted,0.9,0.0,ਖੁਸ਼ ਹੋਇਆ
prestigious,0.9,0.0,ਵੱਕਾਰੀ
amazingly,0.9,0.0,ਹੈਰਾਨੀ ਨਾਲ
encourage,0.9,0.0,ਨੂੰ ਉਤਸ਼ਾਹ
liked,0.9,0.0,ਪਸੰਦ
correct,0.9,0.0,ਸਹੀ
outdo,0.9,0.0,ਵੱਧ
helped,0.9,0.0,ਮਦਦ ਕੀਤੀ
accolade,0.9,0.0,ਪ੍ਰਸ਼ੰਸਾ
invulnerable,0.9,0.0,ਅਜਿੱਤ
defeating,0.9,0.0,ਹਰਾਉਣਾ
gems,0.9,0.0,ਰਤਨ
low-priced,0.9,0.0,ਘੱਟ ਕੀਮਤ ਵਾਲੀ
patiently,0.9,0.0,ਧੀਰਜ ਨਾਲ
dazzle,0.9,0.0,ਚਮਕਦਾਰ
enviable,0.9,0.0,ਈਰਖਾ ਯੋਗ
engaging,0.9,0.0,ਦਿਲਚਸਪ
ingenuous,0.9,0.0,ਹੁਸ਼ਿਆਰ
peach,0.9,0.0,ਆੜੂ
gleefully,0.9,0.0,ਖ਼ੁਸ਼ੀ ਨਾਲ
supurbly,0.9,0.0,sulpbly
refund,0.9,0.0,ਰਿਫੰਡ
lower-priced,0.9,0.0,ਘੱਟ ਕੀਮਤ ਵਾਲੀ
patriotic,0.9,0.0,ਦੇਸ਼ ਭਗਤ
calmness,0.9,0.0,ਸ਼ਾਂਤੀ
irreplaceable,0.9,0.0,ਨਾ ਬਦਲਣਯੋਗ
fearlessly,0.9,0.0,ਨਿਡਰਤਾ ਨਾਲ
